t,v_cmd,w_cmd,v_meas,w_meas,e_v,e_w,left_voltage,right_voltage,x_gt,y_gt,yaw_gt
0.911999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.167451,-0.000000,0.000000
0.927999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.170516,-0.000000,0.000000
0.927999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.170516,-0.000000,0.000000
0.943999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.173582,-0.000000,0.000000
0.943999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.173582,-0.000000,0.000000
0.959999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.176647,-0.000000,0.000000
0.959999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.176647,-0.000000,0.000000
0.975999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.179713,-0.000000,0.000000
0.975999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.179713,-0.000000,0.000000
0.991999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.182778,-0.000000,0.000000
0.991999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.182778,-0.000000,0.000000
1.007999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.185844,-0.000000,0.000000
1.007999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.185844,-0.000000,0.000000
1.023999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.188909,-0.000000,0.000000
1.023999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.188909,-0.000000,0.000000
1.039999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.191975,-0.000000,0.000000
1.039999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.191975,-0.000000,0.000000
1.055999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.195040,-0.000000,0.000000
1.055999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.195040,-0.000000,0.000000
1.071999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.198106,-0.000000,0.000000
1.071999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.198106,-0.000000,0.000000
1.087999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.201171,-0.000000,0.000000
1.087999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.201171,-0.000000,0.000000
1.103999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.204237,-0.000000,0.000000
1.103999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.204237,-0.000000,0.000000
1.119999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.207302,-0.000000,0.000000
1.119999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.207302,-0.000000,0.000000
1.135999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.210368,-0.000000,0.000000
1.135999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.210368,-0.000000,0.000000
1.151999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.213433,-0.000000,0.000000
1.151999,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.213433,-0.000000,0.000000
